8673,9034,2.01408E+13
9125,7163,2.01408E+13
9197,4837,2.01408E+13
9452,9470,2.01408E+13
446,553,2.01408E+13
498,10382,2.01408E+13
1842,2114,2.01408E+13
1842,8860,2.01408E+13
2412,5296,2.01408E+13
2917,4856,2.01408E+13
2987,4340,2.01408E+13
4117,4962,2.01408E+13
5883,11640,2.01408E+13
6445,9270,2.01408E+13
6495,6270,2.01408E+13
6934,10772,2.01408E+13
7847,3339,2.01408E+13
8487,9118,2.01408E+13
9036,4631,2.01408E+13
9184,8988,2.01408E+13
9457,9201,2.01408E+13
91,4829,2.01408E+13
1996,9952,2.01408E+13
2011,9657,2.01408E+13
2059,9333,2.01408E+13
2178,8870,2.01408E+13
2482,7231,2.01408E+13
2525,3883,2.01408E+13
2600,9328,2.01408E+13
3116,1019,2.01408E+13
4135,9457,2.01408E+13
4998,4876,2.01408E+13
5595,9328,2.01408E+13
5686,1910,2.01408E+13
5859,9588,2.01408E+13
6076,7315,2.01408E+13
6756,3105,2.01408E+13
7227,9203,2.01408E+13
7811,11027,2.01408E+13
7917,8750,2.01408E+13
8107,249,2.01408E+13
8335,4962,2.01408E+13
8418,9571,2.01408E+13
8619,9130,2.01408E+13
8727,5736,2.01408E+13
8871,10510,2.01408E+13
9194,664,2.01408E+13
9513,5331,2.01408E+13
9879,298,2.01408E+13
303,520,2.01408E+13
954,6570,2.01408E+13
1295,8860,2.01408E+13
1391,3427,2.01408E+13
2309,10610,2.01408E+13
2407,5406,2.01408E+13
3912,6472,2.01408E+13
5594,3771,2.01408E+13
5808,4937,2.01408E+13
6906,8066,2.01408E+13
7028,4671,2.01408E+13
7413,7786,2.01408E+13
7645,9093,2.01408E+13
7738,4937,2.01408E+13
7870,938,2.01408E+13
7999,4631,2.01408E+13
8127,5257,2.01408E+13
8246,7155,2.01408E+13
8656,7935,2.01408E+13
8712,6005,2.01408E+13
8789,8066,2.01408E+13
8888,4829,2.01408E+13
8913,4549,2.01408E+13
9051,4393,2.01408E+13
58,7356,2.01408E+13
71,9130,2.01408E+13
590,3452,2.01408E+13
1135,3864,2.01408E+13
1197,7310,2.01408E+13
1316,3137,2.01408E+13
1779,7231,2.01408E+13
1874,5025,2.01408E+13
2277,4962,2.01408E+13
2605,659,2.01408E+13
2973,5331,2.01408E+13
3248,5120,2.01408E+13
4539,6662,2.01408E+13
4894,10503,2.01408E+13
5256,6566,2.01408E+13
5300,249,2.01408E+13
5419,11894,2.01408E+13
5744,10503,2.01408E+13
5944,11850,2.01408E+13
5944,6570,2.01408E+13
6922,5208,2.01408E+13
6963,26,2.01408E+13
7005,9604,2.01408E+13
7497,9151,2.01408E+13
8564,9652,2.01408E+13
8791,10494,2.01408E+13
9871,3776,2.01408E+13
9907,9034,2.01408E+13
293,7996,2.01408E+13
929,537,2.01408E+13
1150,9222,2.01408E+13
1345,9064,2.01408E+13
2162,5152,2.01408E+13
3201,9093,2.01408E+13
3803,9011,2.01408E+13
3921,26,2.01408E+13
4433,4940,2.01408E+13
4496,6270,2.01408E+13
4962,9669,2.01408E+13
5145,9143,2.01408E+13
5245,9328,2.01408E+13
5340,6270,2.01408E+13
5684,9318,2.01408E+13
6191,806,2.01408E+13
6610,6515,2.01408E+13
7054,7356,2.01408E+13
7188,7275,2.01408E+13
7533,549,2.01408E+13
7612,9151,2.01408E+13
7744,8994,2.01408E+13
7933,9273,2.01408E+13
8366,9777,2.01408E+13
8545,9223,2.01408E+13
8763,8979,2.01408E+13
8814,5258,2.01408E+13
9360,9069,2.01408E+13
9410,4937,2.01408E+13
9506,4684,2.01408E+13
9798,3180,2.01408E+13
514,6566,2.01408E+13
572,4611,2.01408E+13
1008,4962,2.01408E+13
1157,4753,2.01408E+13
1424,9152,2.01408E+13
1572,4753,2.01408E+13
1943,9034,2.01408E+13
1952,520,2.01408E+13
1967,4937,2.01408E+13
2335,9318,2.01408E+13
2452,4883,2.01408E+13
2472,9121,2.01408E+13
2674,7786,2.01408E+13
3146,5311,2.01408E+13
3669,6701,2.01408E+13
3984,11574,2.01408E+13
4014,9219,2.01408E+13
4602,4940,2.01408E+13
4885,9289,2.01408E+13
5455,938,2.01408E+13
5690,11759,2.01408E+13
6268,6701,2.01408E+13
6891,664,2.01408E+13
7001,7722,2.01408E+13
7415,8821,2.01408E+13
7542,8066,2.01408E+13
7611,9164,2.01408E+13
7788,4671,2.01408E+13
7834,5497,2.01408E+13
8277,9069,2.01408E+13
8551,3864,2.01408E+13
9112,4671,2.01408E+13
9295,5194,2.01408E+13
178,9318,2.01408E+13
257,10413,2.01408E+13
702,782,2.01408E+13
775,806,2.01408E+13
1637,1749,2.01408E+13
2449,9203,2.01408E+13
2480,4998,2.01408E+13
2560,3790,2.01408E+13
2656,4637,2.01408E+13
3186,7231,2.01408E+13
3573,9222,2.01408E+13
3723,9069,2.01408E+13
4419,9900,2.01408E+13
4778,9900,2.01408E+13
5128,9303,2.01408E+13
5179,1784,2.01408E+13
5425,5714,2.01408E+13
5808,5669,2.01408E+13
5820,520,2.01408E+13
6077,4962,2.01408E+13
6613,6570,2.01408E+13
6675,9219,2.01408E+13
6887,6701,2.01408E+13
7135,4337,2.01408E+13
7391,7155,2.01408E+13
7393,10759,2.01408E+13
7484,556,2.01408E+13
8096,1019,2.01408E+13
8233,5175,2.01408E+13
8655,4851,2.01408E+13
9142,4862,2.01408E+13
9247,9175,2.01408E+13
9797,664,2.01408E+13
313,9151,2.01408E+13
737,5175,2.01408E+13
1066,11640,2.01408E+13
1406,5194,2.01408E+13
1814,11018,2.01408E+13
1880,734,2.01408E+13
2027,5295,2.01408E+13
2805,7483,2.01408E+13
3215,9026,2.01408E+13
3419,4833,2.01408E+13
3427,5733,2.01408E+13
5631,6054,2.01408E+13
5645,549,2.01408E+13
5787,5136,2.01408E+13
5803,7149,2.01408E+13
5943,4671,2.01408E+13
6236,9647,2.01408E+13
6422,8066,2.01408E+13
7059,1749,2.01408E+13
7193,6133,2.01408E+13
7230,8808,2.01408E+13
8589,6566,2.01408E+13
9445,11640,2.01408E+13
9710,8731,2.01408E+13
9720,8066,2.01408E+13
9900,9873,2.01408E+13
589,4631,2.01408E+13
1146,4966,2.01408E+13
2069,9299,2.01408E+13
2125,10759,2.01408E+13
2229,26,2.01408E+13
2272,9303,2.01408E+13
2364,9147,2.01408E+13
2564,9119,2.01408E+13
2850,9271,2.01408E+13
2980,4306,2.01408E+13
4430,9170,2.01408E+13
4611,3452,2.01408E+13
4721,4837,2.01408E+13
4901,8972,2.01408E+13
5138,4684,2.01408E+13
6095,4826,2.01408E+13
6110,6756,2.01408E+13
6111,5175,2.01408E+13
6746,6270,2.01408E+13
6849,9333,2.01408E+13
7401,7155,2.01408E+13
7844,4631,2.01408E+13
8339,9043,2.01408E+13
8541,4966,2.01408E+13
8824,9042,2.01408E+13
9143,4880,2.01408E+13
9738,11574,2.01408E+13
9762,7275,2.01408E+13
531,9152,2.01408E+13
810,7980,2.01408E+13
849,5131,2.01408E+13
1810,8860,2.01408E+13
1875,9263,2.01408E+13
1992,9652,2.01408E+13
2122,8506,2.01408E+13
2356,9303,2.01408E+13
2502,4909,2.01408E+13
2656,5870,2.01408E+13
2708,181,2.01408E+13
3236,6270,2.01408E+13
4590,9042,2.01408E+13
5002,249,2.01408E+13
5116,9218,2.01408E+13
5453,7946,2.01408E+13
5845,9116,2.01408E+13
6985,7360,2.01408E+13
7843,9946,2.01408E+13
8245,3785,2.01408E+13
8779,9156,2.01408E+13
8895,5360,2.01408E+13
8981,7315,2.01408E+13
9451,10494,2.01408E+13
9698,4637,2.01408E+13
9911,7981,2.01408E+13
313,1822,2.01408E+13
456,4947,2.01408E+13
722,5736,2.01408E+13
1105,6472,2.01408E+13
1326,9170,2.01408E+13
1490,26,2.01408E+13
1988,10610,2.01408E+13
2629,4671,2.01408E+13
2899,9222,2.01408E+13
3429,9328,2.01408E+13
3772,5208,2.01408E+13
3824,3127,2.01408E+13
4436,553,2.01408E+13
4936,9124,2.01408E+13
4995,9159,2.01408E+13
5587,9170,2.01408E+13
5761,9872,2.01408E+13
5822,3776,2.01408E+13
6462,3771,2.01408E+13
6564,11894,2.01408E+13
6810,8775,2.01408E+13
7838,26,2.01408E+13
9189,8709,2.01408E+13
9339,9824,2.01408E+13
9796,10494,2.01408E+13
60,3784,2.01408E+13
824,9104,2.01408E+13
1510,11011,2.01408E+13
1570,9069,2.01408E+13
2492,26,2.01408E+13
2637,9096,2.01408E+13
2735,9303,2.01408E+13
3624,3028,2.01408E+13
4194,9263,2.01408E+13
4678,3127,2.01408E+13
4825,9120,2.01408E+13
4884,7315,2.01408E+13
5938,4631,2.01408E+13
6363,5405,2.01408E+13
6432,6515,2.01408E+13
6556,974,2.01408E+13
6745,4837,2.01408E+13
7124,4882,2.01408E+13
7181,10887,2.01408E+13
7477,8715,2.01408E+13
7525,10503,2.01408E+13
7655,648,2.01408E+13
7982,181,2.01408E+13
8943,9170,2.01408E+13
29,6472,2.01408E+13
295,9011,2.01408E+13
578,7932,2.01408E+13
1077,6570,2.01408E+13
1077,11850,2.01408E+13
2341,520,2.01408E+13
2477,11011,2.01408E+13
3439,3497,2.01408E+13
3778,9900,2.01408E+13
5935,5618,2.01408E+13
6043,664,2.01408E+13
6282,9900,2.01408E+13
6546,5360,2.01408E+13
6758,7273,2.01408E+13
7419,9149,2.01408E+13
7827,11574,2.01408E+13
8182,6570,2.01408E+13
8299,7932,2.01408E+13
9114,11640,2.01408E+13
9197,2021,2.01408E+13
9367,9303,2.01408E+13
458,9159,2.01408E+13
1296,4631,2.01408E+13
2204,7981,2.01408E+13
2342,553,2.01408E+13
2364,9147,2.01408E+13
3249,9222,2.01408E+13
3404,1019,2.01408E+13
3734,9900,2.01408E+13
3750,9151,2.01408E+13
4206,9151,2.01408E+13
4544,7942,2.01408E+13
4766,4753,2.01408E+13
5137,4952,2.01408E+13
5192,5030,2.01408E+13
5304,9599,2.01408E+13
5571,9104,2.01408E+13
5580,7786,2.01408E+13
5892,5306,2.01408E+13
6461,648,2.01408E+13
6795,4401,2.01408E+13
6798,9652,2.01408E+13
6820,4883,2.01408E+13
7542,8860,2.01408E+13
7616,9096,2.01408E+13
8692,11640,2.01408E+13
8984,298,2.01408E+13
168,4966,2.01408E+13
494,3864,2.01408E+13
585,8066,2.01408E+13
840,18,2.01408E+13
1095,9175,2.01408E+13
1289,5736,2.01408E+13
1331,9034,2.01408E+13
1435,9175,2.01408E+13
1474,9089,2.01408E+13
2097,9241,2.01408E+13
2221,9104,2.01408E+13
2829,4962,2.01408E+13
3152,5303,2.01408E+13
3366,5331,2.01408E+13
3404,1019,2.01408E+13
3724,9151,2.01408E+13
4024,5736,2.01408E+13
4168,9011,2.01408E+13
4372,6515,2.01408E+13
5751,8066,2.01408E+13
5824,4909,2.01408E+13
6064,5334,2.01408E+13
6076,7315,2.01408E+13
6521,533,2.01408E+13
6532,181,2.01408E+13
6702,9096,2.01408E+13
7235,3536,2.01408E+13
8921,3826,2.01408E+13
9510,4829,2.01408E+13
9795,3028,2.01408E+13
9874,7399,2.01408E+13
957,5618,2.01408E+13
1535,3536,2.01408E+13
1928,9026,2.01408E+13
2014,9467,2.01408E+13
2290,3416,2.01408E+13
2420,10503,2.01408E+13
2490,7399,2.01408E+13
2747,9096,2.01408E+13
3339,1019,2.01408E+13
3711,5736,2.01408E+13
3957,9225,2.01408E+13
4589,3427,2.01408E+13
4995,9256,2.01408E+13
5397,4631,2.01408E+13
5600,5034,2.01408E+13
5713,11748,2.01408E+13
5820,8979,2.01408E+13
5951,9027,2.01408E+13
5977,958,2.01408E+13
6940,974,2.01408E+13
7652,7935,2.01408E+13
7753,4340,2.01408E+13
8454,1622,2.01408E+13
8503,11640,2.01408E+13
8781,9093,2.01408E+13
484,11748,2.01408E+13
650,4883,2.01408E+13
1183,9118,2.01408E+13
1519,4234,2.01408E+13
2730,11437,2.01408E+13
2970,9310,2.01408E+13
3368,9121,2.01408E+13
3369,5257,2.01408E+13
3601,8034,2.01408E+13
4320,8872,2.01408E+13
4625,7310,2.01408E+13
5209,5039,2.01408E+13
5303,10387,2.01408E+13
5730,3773,2.01408E+13
6155,5208,2.01408E+13
6904,4631,2.01408E+13
6930,6662,2.01408E+13
7100,7483,2.01408E+13
7519,9104,2.01408E+13
7615,9170,2.01408E+13
7649,8992,2.01408E+13
8895,5581,2.01408E+13
9620,3028,2.01408E+13
9859,4882,2.01408E+13
101,11748,2.01408E+13
452,4962,2.01408E+13
609,9176,2.01408E+13
884,9567,2.01408E+13
1256,7935,2.01408E+13
1356,4883,2.01408E+13
1518,8998,2.01408E+13
1853,3416,2.01408E+13
1870,4998,2.01408E+13
4056,5742,2.01408E+13
4092,11574,2.01408E+13
4100,10677,2.01408E+13
4618,9263,2.01408E+13
5104,7315,2.01408E+13
5588,3180,2.01408E+13
6619,9872,2.01408E+13
6621,7141,2.01408E+13
7082,10610,2.01408E+13
7641,5823,2.01408E+13
7848,3416,2.01408E+13
8390,4947,2.01408E+13
8739,9328,2.01408E+13
9604,10610,2.01408E+13
9758,3836,2.01408E+13
9935,9036,2.01408E+13
374,3536,2.01408E+13
892,4925,2.01408E+13
903,9467,2.01408E+13
1062,1019,2.01408E+13
1114,9096,2.01408E+13
1156,9034,2.01408E+13
1375,3763,2.01408E+13
2360,10503,2.01408E+13
2579,4837,2.01408E+13
3488,3452,2.01408E+13
3600,8870,2.01408E+13
4112,9095,2.01408E+13
4471,6662,2.01408E+13
4940,9203,2.01408E+13
5273,8066,2.01408E+13
5867,6472,2.01408E+13
6015,7273,2.01408E+13
6511,1784,2.01408E+13
6712,3028,2.01408E+13
6879,9669,2.01408E+13
7058,3214,2.01408E+13
7173,3127,2.01408E+13
7209,5028,2.01408E+13
8098,8775,2.01408E+13
8343,5295,2.01408E+13
8444,9519,2.01408E+13
8555,4719,2.01408E+13
8612,3452,2.01408E+13
8662,6662,2.01408E+13
8831,9328,2.01408E+13
8978,2155,2.01408E+13
9416,6312,2.01408E+13
5,7163,2.01408E+13
175,4909,2.01408E+13
343,3452,2.01408E+13
657,9151,2.01408E+13
1256,9095,2.01408E+13
1928,9026,2.01408E+13
2039,4837,2.01408E+13
2576,9110,2.01408E+13
3614,4359,2.01408E+13
4385,4856,2.01408E+13
4547,26,2.01408E+13
4819,11825,2.01408E+13
5430,9225,2.01408E+13
6332,648,2.01408E+13
6461,10759,2.01408E+13
6832,4937,2.01408E+13
6866,782,2.01408E+13
6955,9194,2.01408E+13
7020,3836,2.01408E+13
8299,4947,2.01408E+13
8660,9151,2.01408E+13
8903,2072,2.01408E+13
8933,7981,2.01408E+13
9040,11759,2.01408E+13
9916,12,2.01408E+13
85,8860,2.01408E+13
1021,4883,2.01408E+13
1072,4306,2.01408E+13
1291,3771,2.01408E+13
1808,1019,2.01408E+13
1866,10494,2.01408E+13
1964,5331,2.01408E+13
2109,6270,2.01408E+13
3023,7980,2.01408E+13
3391,3776,2.01408E+13
3698,6701,2.01408E+13
4027,8860,2.01408E+13
4353,7315,2.01408E+13
4635,8794,2.01408E+13
4731,3028,2.01408E+13
5167,7273,2.01408E+13
5535,7318,2.01408E+13
5997,5120,2.01408E+13
6106,7315,2.01408E+13
6112,5136,2.01408E+13
6124,7068,2.01408E+13
7069,4966,2.01408E+13
7195,4876,2.01408E+13
7456,8860,2.01408E+13
8666,10679,2.01408E+13
8967,3864,2.01408E+13
9865,11640,2.01408E+13
538,9170,2.01408E+13
618,4962,2.01408E+13
937,9118,2.01408E+13
1443,4833,2.01408E+13
1639,4837,2.01408E+13
1785,5034,2.01408E+13
2000,4883,2.01408E+13
2334,3864,2.01408E+13
2811,9467,2.01408E+13
2903,533,2.01408E+13
2995,3771,2.01408E+13
3574,9256,2.01408E+13
3718,9151,2.01408E+13
3864,11640,2.01408E+13
4466,9652,2.01408E+13
4587,4637,2.01408E+13
5304,3127,2.01408E+13
5464,11574,2.01408E+13
6426,10413,2.01408E+13
6524,664,2.01408E+13
6825,11039,2.01408E+13
7325,8015,2.01408E+13
7533,549,2.01408E+13
7631,7786,2.01408E+13
7792,4401,2.01408E+13
8856,533,2.01408E+13
9748,9647,2.01408E+13
92,9093,2.01408E+13
273,9900,2.01408E+13
720,3771,2.01408E+13
1107,7155,2.01408E+13
1123,1622,2.01408E+13
1150,9143,2.01408E+13
1542,9223,2.01408E+13
1715,10503,2.01408E+13
1875,9104,2.01408E+13
2565,6566,2.01408E+13
3761,6564,2.01408E+13
4855,3571,2.01408E+13
4997,9467,2.01408E+13
5532,10918,2.01408E+13
5674,6662,2.01408E+13
5704,9647,2.01408E+13
6254,11535,2.01408E+13
6266,9567,2.01408E+13
6278,9218,2.01408E+13
6679,10441,2.01408E+13
7379,5175,2.01408E+13
7596,7310,2.01408E+13
7649,9121,2.01408E+13
8213,9011,2.01408E+13
9002,5331,2.01408E+13
9049,9093,2.01408E+13
9338,3,2.01408E+13
9573,1622,2.01408E+13
377,5736,2.01408E+13
517,66,2.01408E+13
583,10503,2.01408E+13
656,4617,2.01408E+13
977,8066,2.01408E+13
1376,8066,2.01408E+13
1392,9858,2.01408E+13
1529,7399,2.01408E+13
1747,5257,2.01408E+13
2044,9121,2.01408E+13
2675,9457,2.01408E+13
3168,1930,2.01408E+13
3642,5870,2.01408E+13
5469,4426,2.01408E+13
6179,9151,2.01408E+13
6270,9241,2.01408E+13
6748,3146,2.01408E+13
6928,4937,2.01408E+13
7002,9118,2.01408E+13
7124,3171,2.01408E+13
7133,6054,2.01408E+13
7426,10484,2.01408E+13
7489,7310,2.01408E+13
7771,26,2.01408E+13
7850,9093,2.01408E+13
8776,9110,2.01408E+13
8853,664,2.01408E+13
9608,7932,2.01408E+13
9627,915,2.01408E+13
83,9163,2.01408E+13
634,1930,2.01408E+13
1564,9604,2.01408E+13
1832,3775,2.01408E+13
2827,3536,2.01408E+13
3480,782,2.01408E+13
3701,4937,2.01408E+13
4046,9149,2.01408E+13
5057,9159,2.01408E+13
5922,7342,2.01408E+13
7304,4883,2.01408E+13
7340,6662,2.01408E+13
7431,10494,2.01408E+13
7534,4966,2.01408E+13
7581,4937,2.01408E+13
7694,4340,2.01408E+13
7852,4671,2.01408E+13
8582,4671,2.01408E+13
9183,9116,2.01408E+13
9667,8000,2.01408E+13
567,3053,2.01408E+13
812,3416,2.01408E+13
2201,9567,2.01408E+13
2206,9119,2.01408E+13
2631,9318,2.01408E+13
3081,8972,2.01408E+13
3431,658,2.01408E+13
4822,3180,2.01408E+13
5036,3571,2.01408E+13
5459,8697,2.01408E+13
5501,9255,2.01408E+13
5827,7231,2.01408E+13
5845,4925,2.01408E+13
6685,10503,2.01408E+13
7608,3864,2.01408E+13
9158,9222,2.01408E+13
9566,6270,2.01408E+13
9772,3452,2.01408E+13
690,10576,2.01408E+13
775,806,2.01408E+13
1035,9011,2.01408E+13
1208,7935,2.01408E+13
1233,9194,2.01408E+13
1705,6570,2.01408E+13
1740,5120,2.01408E+13
1797,1622,2.01408E+13
2135,11761,2.01408E+13
2535,1019,2.01408E+13
2827,9900,2.01408E+13
3755,26,2.01408E+13
4172,7289,2.01408E+13
4567,5733,2.01408E+13
4580,9119,2.01408E+13
4719,8066,2.01408E+13
4745,9201,2.01408E+13
4856,1019,2.01408E+13
5793,7231,2.01408E+13
6896,8697,2.01408E+13
7095,4539,2.01408E+13
7651,664,2.01408E+13
7696,4671,2.01408E+13
7944,26,2.01408E+13
8620,7935,2.01408E+13
8700,11449,2.01408E+13
9183,9095,2.01408E+13
9308,9203,2.01408E+13
9457,3836,2.01408E+13
158,9151,2.01408E+13
1195,8860,2.01408E+13
1344,11327,2.01408E+13
1534,974,2.01408E+13
1637,1864,2.01408E+13
2312,5028,2.01408E+13
2604,8989,2.01408E+13
3492,9118,2.01408E+13
3852,26,2.01408E+13
3971,7163,2.01408E+13
4024,5736,2.01408E+13
4605,3127,2.01408E+13
4662,4631,2.01408E+13
5201,1622,2.01408E+13
5230,9824,2.01408E+13
5547,11449,2.01408E+13
5700,9143,2.01408E+13
6025,9127,2.01408E+13
6379,9298,2.01408E+13
6957,3790,2.01408E+13
7048,11895,2.01408E+13
7093,3827,2.01408E+13
7522,9256,2.01408E+13
7531,8860,2.01408E+13
7867,7163,2.01408E+13
8354,3864,2.01408E+13
8485,249,2.01408E+13
64,9143,2.01408E+13
661,9151,2.01408E+13
836,9175,2.01408E+13
1081,9089,2.01408E+13
1408,5933,2.01408E+13
2063,9222,2.01408E+13
2382,4909,2.01408E+13
2708,181,2.01408E+13
2722,7946,2.01408E+13
3330,9159,2.01408E+13
3384,7483,2.01408E+13
3458,8000,2.01408E+13
3800,5025,2.01408E+13
3871,3074,2.01408E+13
4136,4837,2.01408E+13
4683,181,2.01408E+13
4744,9143,2.01408E+13
5249,9900,2.01408E+13
5813,10503,2.01408E+13
6263,9328,2.01408E+13
6529,5039,2.01408E+13
6620,10534,2.01408E+13
6892,782,2.01408E+13
7314,4631,2.01408E+13
7464,11010,2.01408E+13
7738,4883,2.01408E+13
9802,974,2.01408E+13
395,5736,2.01408E+13
432,10634,2.01408E+13
515,6515,2.01408E+13
1373,11894,2.01408E+13
3660,4833,2.01408E+13
3792,10772,2.01408E+13
4182,9271,2.01408E+13
4344,8860,2.01408E+13
4669,6662,2.01408E+13
5732,11640,2.01408E+13
6344,3180,2.01408E+13
6553,12,2.01408E+13
6753,6270,2.01408E+13
6764,10975,2.01408E+13
6855,9946,2.01408E+13
6995,7483,2.01408E+13
6998,4883,2.01408E+13
7533,549,2.01408E+13
7625,9467,2.01408E+13
7792,3028,2.01408E+13
8511,7310,2.01408E+13
8932,9147,2.01408E+13
9237,4306,2.01408E+13
451,9043,2.01408E+13
1233,9164,2.01408E+13
2320,10488,2.01408E+13
2353,7949,2.01408E+13
2502,4837,2.01408E+13
2597,9228,2.01408E+13
2881,8000,2.01408E+13
2965,7946,2.01408E+13
3843,10503,2.01408E+13
4346,8860,2.01408E+13
4618,9200,2.01408E+13
4729,7935,2.01408E+13
5152,9151,2.01408E+13
6968,5030,2.01408E+13
7607,4851,2.01408E+13
7696,11039,2.01408E+13
7815,9151,2.01408E+13
7854,6210,2.01408E+13
8020,3339,2.01408E+13
8542,8697,2.01408E+13
8761,3773,2.01408E+13
9062,9203,2.01408E+13
9260,5034,2.01408E+13
9412,10503,2.01408E+13
9708,11039,2.01408E+13
9725,10495,2.01408E+13
883,3827,2.01408E+13
1456,8860,2.01408E+13
1470,8972,2.01408E+13
2253,5295,2.01408E+13
2492,26,2.01408E+13
2736,1622,2.01408E+13
2942,4340,2.01408E+13
3537,9152,2.01408E+13
3944,5028,2.01408E+13
4605,3127,2.01408E+13
5545,1980,2.01408E+13
5583,5136,2.01408E+13
5652,4947,2.01408E+13
6138,6570,2.01408E+13
6544,3883,2.01408E+13
6865,8066,2.01408E+13
7338,7932,2.01408E+13
7551,6270,2.01408E+13
7848,3416,2.01408E+13
8095,8066,2.01408E+13
8190,7932,2.01408E+13
8688,664,2.01408E+13
8890,4637,2.01408E+13
9316,10634,2.01408E+13
9751,664,2.01408E+13
24,5030,2.01408E+13
207,6054,2.01408E+13
255,1175,2.01408E+13
782,9159,2.01408E+13
834,9604,2.01408E+13
1198,5486,2.01408E+13
1765,4833,2.01408E+13
2742,4549,2.01408E+13
2830,9170,2.01408E+13
2870,9119,2.01408E+13
2912,8972,2.01408E+13
3106,9652,2.01408E+13
4405,9647,2.01408E+13
4816,7315,2.01408E+13
4912,5331,2.01408E+13
5183,5028,2.01408E+13
6453,3790,2.01408E+13
6688,4876,2.01408E+13
7616,9043,2.01408E+13
7708,9194,2.01408E+13
7899,3790,2.01408E+13
8210,549,2.01408E+13
9822,5034,2.01408E+13
9830,4631,2.01408E+13
540,18,2.01408E+13
675,3127,2.01408E+13
695,7950,2.01408E+13
1547,6472,2.01408E+13
1628,9057,2.01408E+13
2130,4851,2.01408E+13
2301,11574,2.01408E+13
2409,10554,2.01408E+13
4316,9596,2.01408E+13
4995,3864,2.01408E+13
5384,9299,2.01408E+13
6554,4962,2.01408E+13
6779,10503,2.01408E+13
7075,5034,2.01408E+13
7606,664,2.01408E+13
7616,9096,2.01408E+13
8090,5939,2.01408E+13
8233,9116,2.01408E+13
9560,9604,2.01408E+13
864,4996,2.01408E+13
1051,9118,2.01408E+13
2015,658,2.01408E+13
3492,9596,2.01408E+13
3514,7310,2.01408E+13
3782,10677,2.01408E+13
4198,9104,2.01408E+13
4876,3790,2.01408E+13
5067,3398,2.01408E+13
5603,11282,2.01408E+13
5735,4610,2.01408E+13
6265,9118,2.01408E+13
6301,6270,2.01408E+13
6328,10494,2.01408E+13
6461,9296,2.01408E+13
6529,9256,2.01408E+13
6534,9303,2.01408E+13
7135,4404,2.01408E+13
7158,7786,2.01408E+13
7720,5015,2.01408E+13
8093,7330,2.01408E+13
8242,3028,2.01408E+13
8458,3836,2.01408E+13
8586,11931,2.01408E+13
8596,8860,2.01408E+13
8800,9151,2.01408E+13
9397,7786,2.01408E+13
9436,11759,2.01408E+13
9621,9151,2.01408E+13
4,3028,2.01408E+13
14,5303,2.01408E+13
459,3339,2.01408E+13
1305,10648,2.01408E+13
1310,5742,2.01408E+13
1866,9151,2.01408E+13
1944,7935,2.01408E+13
2649,9151,2.01408E+13
2776,10490,2.01408E+13
3494,6054,2.01408E+13
